subject,run,consigne,condition,clean_psnr_img,clean_ssim_img,clean_ssim_grad,intra_psnr_img,intra_ssim_img,intra_ssim_grad
sub-08,run-02,nodding,jdac_antiartonly,16.870937875507984,0.6385599338774202,0.5298888762646855,16.653279901379772,0.6382297835329619,0.5242191720782536
sub-08,run-02,nodding,jdac_nodenoise,16.866657796893826,0.6358811904254316,0.5247585200764745,16.247828433135865,0.618095315296345,0.512009988021879
sub-08,run-03,shaking,preproc,12.69209284996707,0.4712910771650638,0.4647914380745737,12.69209284996707,0.4712910771650638,0.4647914380745737
sub-08,run-03,shaking,jdac,14.221248510482226,0.49850386086837944,0.4587220680050375,14.194457567275698,0.5169048996161286,0.48034856105681256
sub-08,run-03,shaking,jdac_antiartonly,13.44620611881754,0.48117721438020206,0.4603522664225709,13.113301769804277,0.4812532638438871,0.4552146415695847
sub-08,run-03,shaking,jdac_nodenoise,14.025846868169896,0.48767982509957597,0.4479137449919952,13.697920654416924,0.48147896784660904,0.43322297466181364
sub-09,run-02,nodding,preproc,16.90231914493944,0.6527831986603359,0.5539682898892002,16.90231914493944,0.6527831986603359,0.5539682898892002
sub-09,run-02,nodding,jdac,17.592401814563637,0.6807390374690949,0.5585611815842416,18.525595932090543,0.7227572559767677,0.6208249533193816
sub-09,run-02,nodding,jdac_antiartonly,17.231473912385688,0.6710103042032807,0.5666819088570703,16.993505536896233,0.6725525207121429,0.5605660954379185
sub-09,run-02,nodding,jdac_nodenoise,17.21024049499875,0.673516683583202,0.5565537947066729,16.79888659124218,0.6635726985948409,0.5499995015814153
sub-09,run-03,shaking,preproc,16.00310916439794,0.5646541599366346,0.501727655655803,16.00310916439794,0.5646541599366346,0.501727655655803
sub-09,run-03,shaking,jdac,16.61397996175914,0.5962142742643565,0.5082209877349039,17.578460197875362,0.6436902654317249,0.5657121656638422
sub-09,run-03,shaking,jdac_antiartonly,16.087393371691597,0.576178794113769,0.5069479897241482,15.881552553653098,0.5794417923652309,0.5060675045245532
sub-09,run-03,shaking,jdac_nodenoise,15.957928412368805,0.5727354644812228,0.49401391013918305,15.57145919751809,0.569496888020872,0.4961505284947056
sub-10,run-02,nodding,preproc,20.594918234247295,0.8271750355574599,0.7370403406199562,20.594918234247295,0.8271750355574599,0.7370403406199562
sub-10,run-02,nodding,jdac,21.81701773706709,0.8471637206520891,0.7271721850147909,22.702503189185506,0.8784814968319279,0.7980636624082972
sub-10,run-02,nodding,jdac_antiartonly,21.428412996723868,0.843162424872381,0.7519277916480946,21.34560437443327,0.8476913599153401,0.7552485505311214
sub-10,run-02,nodding,jdac_nodenoise,21.138759064399117,0.8320601534815674,0.7114291383871157,21.01702222540634,0.8428933284687441,0.7431660883064554
sub-10,run-03,shaking,preproc,12.017737150355039,0.4321423473056885,0.42998836162184273,12.017737150355039,0.4321423473056885,0.42998836162184273
sub-10,run-03,shaking,jdac,14.417874526049179,0.4678456981538404,0.42779063582912774,14.363977326781889,0.4820845794437332,0.4488363208546502
sub-10,run-03,shaking,jdac_antiartonly,13.636169460399312,0.44731480812027424,0.42353251603537556,13.32359329741071,0.44846489465025496,0.41817678925465973
sub-10,run-03,shaking,jdac_nodenoise,14.602053628339032,0.4683810673136201,0.4144507200492623,14.272182456419651,0.4621588175185998,0.3989988964084596
sub-11,run-02,nodding,preproc,23.11643649584901,0.883750267204126,0.7920901438299924,23.11643649584901,0.883750267204126,0.7920901438299924
sub-11,run-02,nodding,jdac,22.963350196849866,0.8703532767777025,0.7359166116788475,25.856217111661906,0.9322667353319434,0.8725374743379846
sub-11,run-02,nodding,jdac_antiartonly,23.186089453312878,0.8914654828614451,0.7996521462506913,23.34535263135422,0.9004779917490074,0.8156068031358132
sub-11,run-02,nodding,jdac_nodenoise,21.991555266953043,0.8674139272817665,0.7490280723775611,22.178763998225545,0.8879753655801751,0.8028969756154386
sub-11,run-03,shaking,preproc,13.013020123219308,0.5668196374014397,0.5263631420980445,13.013020123219308,0.5668196374014397,0.5263631420980445
sub-11,run-03,shaking,jdac,15.377728775983165,0.5948765461450203,0.5121609268231485,15.419624354777085,0.6301757275654728,0.5587311303452063
sub-11,run-03,shaking,jdac_antiartonly,14.403651398334285,0.5868621501934841,0.5259312920805428,14.037196582082876,0.588230865150228,0.5238350391984651
sub-11,run-03,shaking,jdac_nodenoise,15.357397182781527,0.5943824892248426,0.5118258765256493,14.908182577886196,0.581578933380984,0.4955153438936513
sub-12,run-02,nodding,preproc,17.064070742144754,0.6350475467320924,0.5095014448782265,17.064070742144754,0.6350475467320924,0.5095014448782265
